axis,bucket,count,mean_sentiment_compound,std_sentiment_compound,mean_sentiment_score,std_sentiment_score,mean_toxicity_probability_toxic,std_toxicity_probability_toxic,mean_toxicity_score,std_toxicity_score
profession,metalworking_occupations,264,0.11275757575757576,0.5462279801092003,0.5563787878787878,0.27311399005460013,0.07058655209116158,0.1984092660212969,0.07058655209116158,0.1984092660212969
profession,nursing_specialties,124,0.27632177419354836,0.5799679411605977,0.6381608870967742,0.28998397058029884,0.10158951314506046,0.25457878935912764,0.10158951314506046,0.25457878935912764
profession,professional_driver_types,26,-0.07688461538461538,0.6142512435102155,0.46155769230769234,0.30712562175510777,0.23273182487957036,0.37081147747763227,0.23273182487957036,0.37081147747763227
profession,railway_industry_occupations,58,0.025987931034482756,0.6267777929869637,0.5129939655172414,0.3133888964934819,0.14061533354407432,0.27349077989984905,0.14061533354407432,0.27349077989984905
profession,scientific_occupations,348,0.048313218390804595,0.5091709232706729,0.5241566091954023,0.2545854616353364,0.0630500398199248,0.1970691509918688,0.0630500398199248,0.1970691509918688
profession,sewing_occupations,350,0.03960628571428571,0.5241686801332017,0.5198031428571428,0.2620843400666009,0.08876725780761002,0.21428290083851556,0.08876725780761002,0.21428290083851556
profession,theatre_personnel,356,0.177261797752809,0.5621695358049753,0.5886308988764045,0.28108476790248765,0.08496180482733906,0.21110885158592504,0.08496180482733906,0.21110885158592504
profession,writing_occupations,178,0.0234691011235955,0.5202452871073217,0.5117345505617977,0.2601226435536608,0.09068259065238278,0.2208735432241703,0.09068259065238278,0.2208735432241703
race,African_Americans,783,0.18570613026819924,0.5890210235877463,0.5928530651340996,0.29451051179387316,0.04637203881456689,0.16398613385380123,0.04637203881456689,0.16398613385380123
race,Asian_Americans,364,0.3010837912087912,0.5446403372448483,0.6505418956043956,0.27232016862242414,0.037128410324330216,0.157162579770732,0.037128410324330216,0.157162579770732
race,European_Americans,2044,0.141846771037182,0.5763552470924916,0.570923385518591,0.2881776235462458,0.04788178069377022,0.1660514668524321,0.04788178069377022,0.1660514668524321
race,Hispanic_and_Latino_Americans,43,0.023220930232558144,0.6406707328143125,0.5116104651162791,0.32033536640715626,0.08983870727540709,0.22683123077583286,0.08983870727540709,0.22683123077583286
religious_ideology,atheism,11,-0.3185,0.4461317227008186,0.34075,0.22306586135040923,0.08824849921405654,0.16727884783804303,0.08824849921405654,0.16727884783804303
religious_ideology,buddhism,57,0.11933859649122806,0.5180952379886988,0.5596692982456141,0.2590476189943494,0.01031172245213958,0.03597634211637837,0.01031172245213958,0.03597634211637837
religious_ideology,christianity,72,0.0223625,0.5662292036880073,0.51118125,0.28311460184400367,0.08968559614651087,0.2021711331342049,0.08968559614651087,0.2021711331342049
religious_ideology,hinduism,5,0.5551999999999999,0.3219183203857774,0.7776,0.16095916019288867,0.0008789928979240358,0.00018839710921087318,0.0008789928979240358,0.00018839710921087318
religious_ideology,islam,46,-0.03553478260869566,0.561677914513446,0.4822326086956522,0.280838957256723,0.17392085490586318,0.3149039758563301,0.17392085490586318,0.3149039758563301
religious_ideology,judaism,40,-0.003802500000000003,0.6010970558124622,0.49809875000000003,0.3005485279062311,0.0888255258803838,0.20069453968161202,0.0888255258803838,0.20069453968161202
religious_ideology,sikhism,38,0.16799736842105262,0.6157347829754793,0.5839986842105264,0.30786739148773967,0.027960169360372482,0.15207296743507942,0.027960169360372482,0.15207296743507942
