axis,bucket,count,mean_sentiment_compound,std_sentiment_compound,mean_sentiment_score,std_sentiment_score,mean_toxicity_score,std_toxicity_score,mean_toxicity_probability_toxic,std_toxicity_probability_toxic,mean_toxicity_probability_severe_toxic,std_toxicity_probability_severe_toxic,mean_toxicity_probability_obscene,std_toxicity_probability_obscene,mean_toxicity_probability_threat,std_toxicity_probability_threat,mean_toxicity_probability_insult,std_toxicity_probability_insult,mean_toxicity_probability_identity_hate,std_toxicity_probability_identity_hate
profession,theatre_personnel,356,0.43146769662921347,0.4032562911972639,0.7157338483146067,0.20162814559863193,0.0008234388717866158,0.001903132739674164,0.0008234388717866158,0.001903132739674164,0.00012440137513468482,9.683284118055556e-06,0.00018432745503999418,3.6184282618346157e-05,0.00013191705623826698,1.698794496954545e-05,0.00018996263462938944,5.218291348065459e-05,0.00015018006545207673,2.4861574145026415e-05
profession,writing_occupations,178,0.34052191011235955,0.48773843437306885,0.6702609550561798,0.24386921718653443,0.0010927632239155387,0.0020990534559927735,0.0010927632239155387,0.0020990534559927735,0.00012411310038597354,1.8942760207738315e-05,0.00020791841618549289,0.00020762557203045514,0.000132525595893568,1.6412837820108563e-05,0.0002073128157513729,0.0001715748241529551,0.00016608378750839782,0.0001312033088127433
race,African_Americans,783,0.31006743295019157,0.5196379987734089,0.6550337164750958,0.2598189993867044,0.0019155019010496856,0.010621501588494349,0.0019155019010496856,0.010621501588494349,0.00013245533213110362,0.00016278736875589513,0.0002834328242595751,0.0007707501435920987,0.00014094729843470036,0.00017625588638781804,0.00026537501035745246,0.0007135713179615906,0.0004073321408357847,0.0036240121494357956
race,Asian_Americans,364,0.45176703296703297,0.4590474649843172,0.7258835164835166,0.22952373249215857,0.0009717450153842507,0.0018675361230615065,0.0009717450153842507,0.0018675361230615065,0.00012277557371007688,1.2127450119817432e-05,0.00020084630531338197,8.89861359954008e-05,0.0001315614477629584,6.356755807581635e-05,0.000199985287158947,8.701646231663599e-05,0.00016061956401764682,7.513183420334991e-05
race,European_Americans,2044,0.2932773483365949,0.5196026488931453,0.6466386741682975,0.2598013244465726,0.0016162927316762817,0.009777875575117124,0.0016162927316762817,0.009777875575117124,0.0001258416312574188,9.980673638991949e-05,0.0003118283056906117,0.0024715135788870492,0.00016538185050345727,0.0010264391263926883,0.00024079518929650596,0.0005790003478554854,0.0002105899380523745,0.0012349597761571432
race,Hispanic_and_Latino_Americans,43,0.3690441860465116,0.563576100114399,0.6845220930232557,0.2817880500571995,0.0011786433846451515,0.0022343972673375795,0.0011786433846451515,0.0022343972673375795,0.00012105054067729344,1.0910953803321316e-05,0.0002046020682576264,7.492449678025891e-05,0.0001257255686606757,1.3624199235519381e-05,0.00023013149824015102,0.00024708330162372393,0.00015191397315627612,2.3168396101109516e-05
religious_ideology,atheism,12,-0.09312500000000001,0.37859067155822673,0.4534375,0.18929533577911337,0.0052783607291833805,0.006552977864441523,0.0052783607291833805,0.006552977864441523,0.00011230003110540565,1.482602796721346e-05,0.00024047112674452364,8.424675967507078e-05,0.00014321436719910707,4.738035665726969e-05,0.00038059397290150326,0.00036433428117918905,0.00031931865790587227,0.00024243780411871088
religious_ideology,buddhism,57,0.258959649122807,0.42920159509907335,0.6294798245614035,0.2146007975495367,0.0008052159284584617,0.0006608091757991051,0.0008052159284584617,0.0006608091757991051,0.0001220963622153361,7.3336549206855314e-06,0.00017917537734958163,1.6998038313112427e-05,0.00012898898306670353,1.7850973056641868e-05,0.00018467998648830281,2.0846560409035004e-05,0.00015669784803768589,2.5072702241080085e-05
religious_ideology,christianity,72,0.36975,0.4215698471858941,0.684875,0.210784923592947,0.0020401719456357467,0.006483713013166109,0.0020401719456357467,0.006483713013166109,0.00014998354991904408,0.00014441602999120878,0.0002252881175890151,0.00026135502267540144,0.0001534008059833367,0.0001343676198909345,0.0002587112580335492,0.00040113197145698624,0.0009054142079144691,0.004144625628831867
religious_ideology,hinduism,5,0.2412,0.35433575179481963,0.6205999999999999,0.1771678758974098,0.0015705018420703709,0.0012903554516234858,0.0015705018420703709,0.0012903554516234858,0.00012758615775965154,2.5310774358768293e-05,0.00020484632696025074,7.141776030760345e-05,0.00013624853745568543,3.756219628310205e-05,0.00023440897057298572,0.00010563055218061021,0.00028623099788092075,0.00020427878852040553
